fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
BFL1,DPS1,90012,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r364' 'r4043' 'r5243'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443788047,3.3440039790380865e-11,3.226326089146257e-11,"{'r47': 0.9185043478669522, 'r92': 0.0814400965118525, 'r364': 3.226326089146257e-11, 'r4043': 1.6586583979801164e-11, 'r5243': 1.68534558105797e-11}"
BFL1,DPS1,90012,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r364' 'r5243'],5.0,2021-05-11 05:00:00,4.999999999949631,1.685619370428029e-11,3.227401665849561e-11,"{'r92': 4.999999999949631, 'r364': 3.227401665849561e-11, 'r5243': 1.685619370428029e-11}"
BFL1,DPS1,90013,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r365' 'r4044' 'r5244'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443793621,3.3440039796627733e-11,3.186165921225055e-11,"{'r47': 0.9185043561176517, 'r92': 0.08144008826171047, 'r365': 3.186165921225055e-11, 'r4044': 1.6586583982913017e-11, 'r5244': 1.6853455813714716e-11}"
BFL1,DPS1,90013,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r365' 'r5244'],3.0,2021-05-11 05:00:00,2.999999999953503,1.6856160813234904e-11,3.187201472118657e-11,"{'r92': 2.999999999953503, 'r365': 3.187201472118657e-11, 'r5244': 1.6856160813234904e-11}"
BFL1,DPS1,90014,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r366' 'r4045' 'r5245'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443793468,3.322287672126411e-11,3.186165921827243e-11,"{'r47': 0.9185043949401805, 'r92': 0.08144004943916625, 'r366': 3.186165921827243e-11, 'r4045': 1.6479738642338544e-11, 'r5245': 1.6743138078925568e-11}"
BFL1,DPS1,90014,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r366' 'r5245'],2.0,2021-05-11 05:00:00,1.9999999999517388,1.6745767399962828e-11,3.1871856782334655e-11,"{'r92': 1.9999999999517388, 'r366': 3.1871856782334655e-11, 'r5245': 1.6745767399962828e-11}"
BFL1,DPS1,90017,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r367' 'r4046' 'r5246'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443789218,3.300851593764001e-11,3.226326090373462e-11,"{'r47': 0.9185044256065161, 'r92': 0.08144001877240566, 'r367': 3.226326090373462e-11, 'r4046': 1.6374260781076015e-11, 'r5246': 1.6634255156563995e-11}"
BFL1,DPS1,90017,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r367' 'r5246'],4.0,2021-05-11 05:00:00,3.9999999999489857,1.6636910687020797e-11,3.2273968041163556e-11,"{'r92': 3.9999999999489857, 'r367': 3.2273968041163556e-11, 'r5246': 1.6636910687020797e-11}"
BFL1,DPS1,90022,dim1,2021-05-12 23:59:59,3.14,not_defined,0,['r47' 'r92' 'r368' 'r4047' 'r5247'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443791686,3.4569877871534105e-11,3.071464367116299e-11,"{'r47': 0.9185041922806968, 'r92': 0.08144025209847185, 'r368': 3.071464367116299e-11, 'r4047': 1.7142284692333014e-11, 'r5247': 1.742759317920109e-11}"
BFL1,DPS1,90022,dim1,2021-05-12 23:59:59,3.14,not_defined,0,['r92' 'r368' 'r5247'],4.0,2021-05-11 05:00:00,3.999999999950735,1.743050641852385e-11,3.0724319831789395e-11,"{'r92': 3.999999999950735, 'r368': 3.0724319831789395e-11, 'r5247': 1.743050641852385e-11}"
BFL1,DPS1,90026,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r47' 'r92' 'r369' 'r4048' 'r5248'],1.9998888888888888,2021-05-11 00:00:00,1.9998888888221436,3.300878956977908e-11,3.309817321537815e-11,"{'r47': 1.9145600473109303, 'r92': 0.08532884151121316, 'r369': 3.309817321537815e-11, 'r4048': 1.637439804504152e-11, 'r5248': 1.6634391524737563e-11}"
BFL1,DPS1,90026,dim1,2021-05-12 23:59:59,3.08,not_defined,0,['r92' 'r369' 'r5248'],10.0,2021-05-11 05:00:00,9.999999999970115,1.6636946730724466e-11,3.310903661807741e-11,"{'r92': 9.999999999970115, 'r369': 3.310903661807741e-11, 'r5248': 1.6636946730724466e-11}"
BFL1,DPS1,90027,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r370' 'r4049' 'r5249'],1.9998888888888888,2021-05-11 00:00:00,1.9998888888209878,3.2797173687895155e-11,3.4433830494252984e-11,"{'r47': 1.9145598235865111, 'r92': 0.08532906523447668, 'r370': 3.4433830494252984e-11, 'r4049': 1.6270259824314186e-11, 'r5249': 1.652691386358097e-11}"
BFL1,DPS1,90027,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r370' 'r5249'],9.0,2021-05-11 05:00:00,8.999999999954884,1.6529433710243662e-11,3.444560558564489e-11,"{'r92': 8.999999999954884, 'r370': 3.444560558564489e-11, 'r5249': 1.6529433710243662e-11}"
BFL1,DPS1,90028,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r371' 'r4050' 'r5250'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443776393,3.238171525405998e-11,3.443320585041153e-11,"{'r47': 0.918504501683569, 'r92': 0.08143994269407023, 'r371': 3.443320585041153e-11, 'r4050': 1.6065774543074347e-11, 'r5250': 1.631594071098563e-11}"
BFL1,DPS1,90028,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r371' 'r5250'],5.0,2021-05-11 05:00:00,4.99999999994483,1.631850772776503e-11,3.444550668243176e-11,"{'r92': 4.99999999994483, 'r371': 3.444550668243176e-11, 'r5250': 1.631850772776503e-11}"
BFL1,DPS1,90029,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r372' 'r4051' 'r5251'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443781246,3.279690354617041e-11,3.35311463369373e-11,"{'r47': 0.9185044394463343, 'r92': 0.08144000493179022, 'r372': 3.35311463369373e-11, 'r4051': 1.6270124314193266e-11, 'r5251': 1.6526779231977144e-11}"
BFL1,DPS1,90029,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r372' 'r5251'],3.0,2021-05-11 05:00:00,2.999999999953186,1.6529380992876752e-11,3.354265108067785e-11,"{'r92': 2.999999999953186, 'r372': 3.354265108067785e-11, 'r5251': 1.6529380992876752e-11}"
BFL1,DPS1,90031,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r373' 'r4052' 'r5252'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443781892,3.366006046811508e-11,3.267510797398639e-11,"{'r47': 0.9185043014280773, 'r92': 0.0814401429501119, 'r373': 3.267510797398639e-11, 'r4052': 1.6694823561466905e-11, 'r5252': 1.6965236906648174e-11}"
BFL1,DPS1,90031,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r373' 'r5252'],4.0,2021-05-11 05:00:00,3.9999999999505262,1.696799852837701e-11,3.268609863858501e-11,"{'r92': 3.9999999999505262, 'r373': 3.268609863858501e-11, 'r5252': 1.696799852837701e-11}"
BFL1,DPS1,90032,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r374' 'r4053' 'r5253'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443778582,3.433784356555872e-11,3.2263260865919234e-11,"{'r47': 0.9185041971634609, 'r92': 0.08144024721439735, 'r374': 3.2263260865919234e-11, 'r4053': 1.702818608763453e-11, 'r5253': 1.7309657477924193e-11}"
BFL1,DPS1,90032,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r374' 'r5253'],6.0,2021-05-11 05:00:00,5.999999999950344,1.7312553350685944e-11,3.227404906882498e-11,"{'r92': 5.999999999950344, 'r374': 3.227404906882498e-11, 'r5253': 1.7312553350685944e-11}"
BFL1,DPS1,90033,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r375' 'r4054' 'r5254'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443789065,3.366006048093803e-11,3.186165920614927e-11,"{'r47': 0.9185043177930838, 'r92': 0.08144012658582266, 'r375': 3.186165920614927e-11, 'r4054': 1.669482356785274e-11, 'r5254': 1.6965236913085294e-11}"
BFL1,DPS1,90033,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r375' 'r5254'],2.0,2021-05-11 05:00:00,1.9999999999518814,1.6967936028251053e-11,3.1871856781034327e-11,"{'r92': 1.9999999999518814, 'r375': 3.1871856781034327e-11, 'r5254': 1.6967936028251053e-11}"
BFL1,DPS1,90039,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r47' 'r92' 'r376' 'r4055' 'r5255'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443772185,3.3222876688755913e-11,3.397619475686063e-11,"{'r47': 0.9185043534482555, 'r92': 0.08144009092896295, 'r376': 3.397619475686063e-11, 'r4055': 1.6479738626148965e-11, 'r5255': 1.674313806260695e-11}"
BFL1,DPS1,90039,dim1,2021-05-12 23:59:59,3.06,not_defined,0,['r92' 'r376' 'r5255'],5.0,2021-05-11 05:00:00,4.999999999949651,1.6745840451932244e-11,3.3988161043470844e-11,"{'r92': 4.999999999949651, 'r376': 3.3988161043470844e-11, 'r5255': 1.6745840451932244e-11}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r47' 'r92' 'r377' 'r4056' 'r5256'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443764179,3.388299550939322e-11,3.4433205801654193e-11,"{'r47': 0.918504231785029, 'r92': 0.08144021259138894, 'r377': 3.4433205801654193e-11, 'r4056': 1.6804484841466913e-11, 'r5256': 1.7078510667926308e-11}"
BFL1,DPS1,90041,dim1,2021-05-12 23:59:59,3.05,not_defined,0,['r92' 'r377' 'r5256'],5.0,2021-05-11 05:00:00,4.999999999949142,1.7081321745993185e-11,3.444550668160127e-11,"{'r92': 4.999999999949142, 'r377': 3.444550668160127e-11, 'r5256': 1.7081321745993185e-11}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r378' 'r4057' 'r5257'],1.9998888888888888,2021-05-11 00:00:00,1.999888888820359,3.410919551054728e-11,3.353173784028052e-11,"{'r47': 1.9145585352663452, 'r92': 0.08533035355401383, 'r378': 3.353173784028052e-11, 'r4057': 1.6915742657848795e-11, 'r5257': 1.7193452852698485e-11}"
BFL1,DPS1,90042,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r378' 'r5257'],7.0,2021-05-11 05:00:00,6.999999999952527,1.719617065253425e-11,3.35428516814989e-11,"{'r92': 6.999999999952527, 'r378': 3.35428516814989e-11, 'r5257': 1.719617065253425e-11}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r47' 'r92' 'r379' 'r4058' 'r5258'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443788523,3.3008515931398106e-11,3.2675107993008234e-11,"{'r47': 0.9185044170801804, 'r92': 0.08144002729867195, 'r379': 3.2675107993008234e-11, 'r4058': 1.6374260777969125e-11, 'r5258': 1.663425515342898e-11}"
BFL1,DPS1,90057,dim1,2021-05-12 23:59:59,3.09,not_defined,0,['r92' 'r379' 'r5258'],3.0,2021-05-11 05:00:00,2.9999999999499893,1.663689065846023e-11,3.268601544941462e-11,"{'r92': 2.9999999999499893, 'r379': 3.268601544941462e-11, 'r5258': 1.663689065846023e-11}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r380' 'r4059' 'r5259'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443787828,3.410890330217331e-11,3.1469925595778566e-11,"{'r47': 0.918504250286871, 'r92': 0.08144019409191189, 'r380': 3.1469925595778566e-11, 'r4059': 1.691559605915835e-11, 'r5259': 1.719330724301496e-11}"
BFL1,DPS1,90063,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r380' 'r5259'],4.0,2021-05-11 05:00:00,3.999999999956446,1.7196143152481342e-11,3.1480097689771827e-11,"{'r92': 3.999999999956446, 'r380': 3.1480097689771827e-11, 'r5259': 1.7196143152481342e-11}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r47' 'r92' 'r381' 'r4060' 'r5260'],1.9998888888888888,2021-05-11 00:00:00,1.999888888820859,3.366034503868874e-11,3.35317378434602e-11,"{'r47': 1.914559092176386, 'r92': 0.08532979664447315, 'r381': 3.35317378434602e-11, 'r4060': 1.6694966321845746e-11, 'r5260': 1.6965378716842992e-11}"
BFL1,DPS1,90065,dim1,2021-05-12 23:59:59,3.07,not_defined,0,['r92' 'r381' 'r5260'],6.0,2021-05-11 05:00:00,5.999999999956882,1.6968019356094967e-11,3.3542826608145756e-11,"{'r92': 5.999999999956882, 'r381': 3.3542826608145756e-11, 'r5260': 1.6968019356094967e-11}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r382' 'r4061' 'r5261'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r382': 0.0, 'r4061': 0.0, 'r5261': 0.0}"
BFL1,DPS1,90068,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r382' 'r5261'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r382': 0.0, 'r5261': 0.0}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r444' 'r6072' 'r6387'],1.9998888888888888,2021-05-11 00:00:00,1.999888888823577,2.7809825098311735e-11,3.640873523296811e-11,"{'r2': 0.09326068120562415, 'r15': 0.09785619218619009, 'r46': 1.708204889969444, 'r91': 0.10056712546231891, 'r444': 3.640873523296811e-11, 'r6072': 1.3812911333063507e-11, 'r6387': 1.3996913765248229e-11}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r2' 'r15' 'r91' 'r444' 'r6387'],3.0,2021-05-11 05:00:00,2.999999999950757,1.3998263082069438e-11,3.6418576922877416e-11,"{'r2': 0.6576077377162645, 'r15': 0.986730282141735, 'r91': 1.3556619800927576, 'r444': 3.6418576922877416e-11, 'r6387': 1.3998263082069438e-11}"
BFL1,DPS3,90265,dim1,2021-05-12 23:59:59,3.03,not_defined,0,['r15' 'r91' 'r444' 'r6387'],5.0,2021-05-11 12:00:00,4.9999999999459845,1.3998336569289711e-11,3.641911452533197e-11,"{'r15': 1.7213205124871596, 'r91': 3.278679487458825, 'r444': 3.641911452533197e-11, 'r6387': 1.3998336569289711e-11}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r46' 'r91' 'r445' 'r6073' 'r6388'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443768638,2.975021542843949e-11,3.747361401864114e-11,"{'r2': 0.08689735310375157, 'r15': 0.09089946454778067, 'r46': 0.728883807711687, 'r91': 0.0932638190136446, 'r445': 3.747361401864114e-11, 'r6073': 1.4769765321954855e-11, 'r6388': 1.4980450106484638e-11}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r2' 'r15' 'r91' 'r445' 'r6388'],1.0,2021-05-11 05:00:00,0.9999999999475365,1.4981777119267367e-11,3.748257645324565e-11,"{'r2': 0.2888954049316744, 'r15': 0.33813243253369113, 'r91': 0.372972162482171, 'r445': 3.748257645324565e-11, 'r6388': 1.4981777119267367e-11}"
BFL1,DPS3,90290,dim1,2021-05-12 23:59:59,3.01,not_defined,0,['r15' 'r91' 'r445' 'r6388'],2.0,2021-05-11 12:00:00,1.9999999999477793,1.498212740468036e-11,3.7484949091011726e-11,"{'r15': 0.8645563084577872, 'r91': 1.1354436914899921, 'r445': 3.7484949091011726e-11, 'r6388': 1.498212740468036e-11}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r47' 'r92' 'r383' 'r4062' 'r5262'],0.9999444444444444,2021-05-11 00:00:00,0.999944444378817,3.6030718346302826e-11,2.930779622828998e-11,"{'r47': 0.9185040098794455, 'r92': 0.0814404344993715, 'r383': 2.930779622828998e-11, 'r4062': 1.7860324554605714e-11, 'r5262': 1.817039379169711e-11}"
BFL1,DPS1,90601,dim1,2021-05-12 23:59:59,3.18,not_defined,0,['r92' 'r383' 'r5262'],5.0,2021-05-11 05:00:00,4.9999999999611475,1.8173573329241628e-11,2.931662331997324e-11,"{'r92': 4.9999999999611475, 'r383': 2.931662331997324e-11, 'r5262': 1.8173573329241628e-11}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r47' 'r92' 'r386' 'r4065' 'r5265'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r386': 0.0, 'r4065': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90604,dim1,2021-05-12 23:59:59,3.23,not_defined,0,['r92' 'r386' 'r5265'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r386': 0.0, 'r5265': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r47' 'r92' 'r387' 'r4066' 'r5266'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r387': 0.0, 'r4066': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90605,dim1,2021-05-12 23:59:59,3.22,not_defined,0,['r92' 'r387' 'r5266'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r387': 0.0, 'r5266': 0.0}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r47' 'r92' 'r388' 'r4067' 'r5267'],1.9998888888888888,2021-05-11 00:00:00,1.9998888888233985,3.504379123688239e-11,3.03509100783606e-11,"{'r47': 1.9145585837052057, 'r92': 0.08533030511819277, 'r388': 3.03509100783606e-11, 'r4067': 1.737528522212217e-11, 'r5267': 1.7668506014760216e-11}"
BFL1,DPS1,90640,dim1,2021-05-12 23:59:59,3.15,not_defined,0,['r92' 'r388' 'r5267'],7.0,2021-05-11 05:00:00,6.999999999961073,1.767137512981072e-11,3.03599613446521e-11,"{'r92': 6.999999999961073, 'r388': 3.03599613446521e-11, 'r5267': 1.767137512981072e-11}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r47' 'r92' 'r389' 'r4068' 'r5268'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443745678,3.456987780182263e-11,3.49026679136115e-11,"{'r47': 0.9185041141779074, 'r92': 0.08144033019666025, 'r389': 3.49026679136115e-11, 'r4068': 1.7142284657617898e-11, 'r5268': 1.7427593144204734e-11}"
BFL1,DPS1,91001,dim1,2021-05-12 23:59:59,3.04,not_defined,0,['r92' 'r389' 'r5268'],6.0,2021-05-11 05:00:00,5.9999999999598685,1.743052839212022e-11,3.4915355766082785e-11,"{'r92': 5.9999999999598685, 'r389': 3.4915355766082785e-11, 'r5268': 1.743052839212022e-11}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r390' 'r4069' 'r5269'],1.9998888888888888,2021-05-11 00:00:00,1.9998888888197277,3.628661070782308e-11,3.226380741859044e-11,"{'r47': 1.9145562632671604, 'r92': 0.08533262555256729, 'r390': 3.226380741859044e-11, 'r4069': 1.7986051964984336e-11, 'r5269': 1.8300558742838747e-11}"
BFL1,DPS1,91006,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r390' 'r5269'],6.0,2021-05-11 05:00:00,5.9999999999569535,1.83036285463749e-11,3.227404906815662e-11,"{'r92': 5.9999999999569535, 'r390': 3.227404906815662e-11, 'r5269': 1.83036285463749e-11}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r47' 'r92' 'r391' 'r4070' 'r5270'],1.9998888888888888,2021-05-11 00:00:00,1.9998888888197508,3.6031044460135125e-11,3.2263807420261344e-11,"{'r47': 1.9145565882084967, 'r92': 0.08533230061125398, 'r391': 3.2263807420261344e-11, 'r4070': 1.7860488195054773e-11, 'r5270': 1.8170556265080352e-11}"
BFL1,DPS1,91007,dim1,2021-05-12 23:59:59,3.1,not_defined,0,['r92' 'r391' 'r5270'],6.0,2021-05-11 05:00:00,5.999999999953647,1.8173582880530725e-11,3.2274049068242646e-11,"{'r92': 5.999999999953647, 'r391': 3.2274049068242646e-11, 'r5270': 1.8173582880530725e-11}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r47' 'r92' 'r392' 'r4071' 'r5271'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r47': 0.0, 'r92': 0.0, 'r392': 0.0, 'r4071': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91008,dim1,2021-05-12 23:59:59,3.11,not_defined,0,['r92' 'r392' 'r5271'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r92': 0.0, 'r392': 0.0, 'r5271': 0.0}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r47' 'r92' 'r393' 'r4072' 'r5272'],0.9999444444444444,2021-05-11 00:00:00,0.9999444443758181,3.7075188987410076e-11,3.1469925515518885e-11,"{'r47': 0.9185038321544009, 'r92': 0.08144061222141724, 'r393': 3.1469925515518885e-11, 'r4072': 1.837338878324608e-11, 'r5272': 1.8701800204163998e-11}"
BFL1,DPS1,91010,dim1,2021-05-12 23:59:59,3.12,not_defined,0,['r92' 'r393' 'r5272'],3.0,2021-05-11 05:00:00,2.999999999950251,1.8705126732249304e-11,3.1480020718653756e-11,"{'r92': 2.999999999950251, 'r393': 3.1480020718653756e-11, 'r5272': 1.8705126732249304e-11}"
