origin,destination,type,cpt,hard_or_soft,incremental_cost,index,cap,target,sigma,penalty_cost_coefficient,dual,excess_flow,optimal_flow,remaining_cap
LAX5,FINAL,ddu,2021-05-11 15:00:00,soft,1.0,j52,11497,8973.6,1121.7,0.00017785504145493447,0.0,0.0,21.510613791811654,11217
LGB5,FINAL,ddu,2021-05-12 15:00:00,soft,1.0,j74,11497,9197.6,1149.7,0.00017352352787683743,0.0,0.0,103.1625786291316,11497
LAX5,FINAL,ddu,2021-05-12 15:00:00,soft,1.0,j105,11497,9197.6,1149.7,0.00017352352787683743,0.0,0.0,1046.8961364309139,11497
LGB5,FINAL,ddu,2021-05-11 15:00:00,soft,1.0,j21,11497,9144.8,1143.1000000000001,0.00017452541334966317,0.0,0.0,8.491458589663711,11431
DLA5,DLA5,ds_resource,2021-05-12 20:00:00,soft,1.0,j56,1906,1470.4,183.8,0.0010854189336235037,1.9783464895606846e-12,0.02227537182393661,986.4461151308135,1838
DLA5,DLA5,ds_resource,2021-05-11 20:00:00,soft,1.0,j3,476,218.4,27.3,0.007307692307692308,0.0,0.0,0.0,273
DPS1,DPS1,ds_resource,2021-05-11 20:00:00,soft,1.0,j4,859,211.2,26.400000000000002,0.007556818181818182,0.0,0.0,18.004998256022525,264
DPS3,DPS3,ds_resource,2021-05-11 20:00:00,soft,1.0,j5,183,44.0,5.5,0.036272727272727276,0.0,0.0,4.2411773586348875,55
DSD1,DSD1,ds_resource,2021-05-11 20:00:00,soft,1.0,j6,432,152.8,19.1,0.01044502617801047,0.0,0.0,7.762155114097481,191
DPS3,DPS3,ds_resource,2021-05-12 20:00:00,soft,1.0,j58,732,583.2,72.9,0.002736625514403292,2.3925760019246913e-11,0.01411486955839441,541.2403444498295,729
DSD2,DSD2,ds_resource,2021-05-11 20:00:00,soft,1.0,j7,119,41.6,5.2,0.038365384615384614,0.0,0.0,2.3206442810775645,52
DSD1,DSD1,ds_resource,2021-05-12 20:00:00,soft,1.0,j59,1729,1371.2,171.4,0.0011639439906651109,3.1116900702357855e-12,0.02167086462075113,1062.361740507122,1714
DSD2,DSD2,ds_resource,2021-05-12 20:00:00,soft,1.0,j60,474,378.4,47.300000000000004,0.004217758985200846,0.0,0.0,299.4001111316871,473
DPS1,DPS1,ds_resource,2021-05-12 20:00:00,soft,1.0,j57,3436,2735.2,341.90000000000003,0.0005835039485229599,3.543542004464511e-12,0.030483300171181858,2461.842853580154,3419
LGB3,DSD1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j15,19,0.0,0.0,100000000.0,1.8200001139425588,0.0,0.0,0
LGB3,DLA5,fcds_resource,2021-05-12 12:00:00,soft,1.0,j65,72,48.8,6.1000000000000005,0.032704918032786884,1.220000000337538,37.30325815646304,86.10325815568423,61
LGB3,DPS1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j66,188,150.4,18.8,0.010611702127659575,0.2264587417563001,21.34047291155032,171.7404729073602,188
LGB7,DSD2,fcds_resource,2021-05-11 12:00:00,soft,1.0,j27,3,0.0,0.0,100000000.0,0.19999999845701288,0.0,0.0,0
LGB3,DPS3,fcds_resource,2021-05-12 12:00:00,soft,1.0,j67,30,24.0,3.0,0.0665,0.25427918084854684,3.823747084162271,27.823747080428834,30
LGB3,DPS3,fcds_resource,2021-05-11 12:00:00,soft,1.0,j14,8,0.0,0.0,100000000.0,0.2542791801191182,0.0,0.0,0
LGB3,DPS1,fcds_resource,2021-05-11 12:00:00,soft,1.0,j13,47,0.0,0.0,100000000.0,0.22645874123303789,0.0,0.0,0
LGB7,DPS1,fcds_resource,2021-05-12 12:00:00,soft,1.0,j78,84,63.2,7.9,0.025253164556962027,1.2699999989133661,50.29072677476127,113.49072677401293,79
